# Modelo: Navier-Stokes 2D Completo | Re: 1500.00 | Pr: 0.70
x,u_central,du_central_dx,du_dy_wall,T_central,dT_central_dx,dT_dy_wall,p_central,T_bulk,dT_bulk_dx
3.2,1.4226645640136477,0.010223117730698394,57.15316536481328,0.2856126403806458,0.10493706158128402,-20.565336691647897,5.319309578555937,0.4583027752503857,0.08004824433602287
3.4000000000000004,1.4243718774426821,0.007255158522596172,56.88056741193123,0.30633575255475687,0.1022620928656851,-19.9306874898989,5.288406637829599,0.4740682688138219,0.07768537157783206
3.6,1.425566627422686,0.004844896187176317,56.65718830793079,0.3265174775269198,0.09954718813586383,-19.324557362992877,5.257673351262582,0.48937692388151843,0.07543103536674178
3.8000000000000003,1.4263098359175528,0.002825337176853626,56.45720514104843,0.34615462780910244,0.09683116184795293,-18.743163948670038,5.227285631442844,0.5042406829605188,0.07325617714874211
4.0,1.4266967622934272,0.0011730864628067827,56.287207071214915,0.3652499422661009,0.09413987879788166,-18.18374858786509,5.197063241848969,0.5186793947410151,0.07116169293504004
4.2,1.4267790705026757,-0.00020118995932572048,56.13562014437327,0.38381057932825513,0.09149106241345095,-17.64411958231826,5.167055839018805,0.532705360134535,0.06913452575686363
4.4,1.426616286309697,-0.001328777036980533,56.00331789319929,0.4018463672314813,0.08889595832996622,-17.122613764046,5.137182604622077,0.5463332050437606,0.06717280624990196
4.6000000000000005,1.4262475596878834,-0.0022616998583582237,55.88464002506893,0.4193689626602416,0.08636164501906096,-16.61789397746849,5.107450917331329,0.5595744826344957,0.0652701258654178
4.800000000000001,1.4257116063663537,-0.003027155733592135,55.77881702581273,0.4363910252391057,0.08389206328114174,-16.128903352931932,5.0778212038945005,0.5724412553899277,0.06342437308444882
5.0,1.4250366973944468,-0.00365756086257063,55.68281262839826,0.4529257879726983,0.08148918140616224,-15.654769912866684,5.048288431965132,0.5849442318682753,0.06163206507622365
5.2,1.4242485820213253,-0.004174549969699903,55.59558084287241,0.4689866978015705,0.0791538828982774,-15.19477328246932,5.018831332597732,0.5970940814204171,0.0598914412778806
5.4,1.4233668774065669,-0.004599795419664154,55.51534877196241,0.48458734113200924,0.0768858239482475,-14.748295916526377,4.989442568898426,0.6089008083794275,0.0581998288351786
5.6000000000000005,1.4224086638534597,-0.00494778673371421,55.441150876198726,0.4997410273808695,0.0746832306492351,-14.314803028399547,4.960109659413498,0.6203740129544886,0.05655505838664343
5.800000000000001,1.421387762713081,-0.005231527217378407,55.371848633932196,0.5144606333917033,0.0725441223243668,-13.89382213010204,4.930826367973338,0.631522831734085,0.05495541143067251
6.0,1.4203160529665084,-0.0054613566620114185,55.306720803586046,0.5287586763106162,0.07046669767068559,-13.484929366853581,4.901585054132283,0.6423561775267577,0.05339959135725869
6.2,1.4192032200482763,-0.005646509251908682,55.24504389018338,0.5426473124599774,0.06844913289739485,-13.087736635915059,4.8723808828273025,0.6528826682769883,0.05188630318534848
6.4,1.418057449265745,-0.0057943779317364275,55.18630004318277,0.5561383294695742,0.06648958737637911,-12.701884110573324,4.843208897029777,0.6631106988008971,0.05041438146308996
6.6000000000000005,1.4168854688755816,-0.005911321582770412,55.13001230474959,0.5692431474105291,0.06458623652044504,-12.327033871426362,4.8140655363086955,0.6730484208622243,0.048982686002637
6.800000000000001,1.4156929206326367,-0.0060025095092139935,55.07581611144406,0.5819728240777523,0.06273729444615173,-11.962865895699782,4.784947475662658,0.682703773201952,0.047590143749221436
7.0,1.4144844650718964,-0.00607231408637432,55.02339128906381,0.5943380651889898,0.060941030718687506,-11.609074796022634,4.755852150476444,0.6920844783619129,0.04623570928471743
7.2,1.4132639949980867,-0.006124322329711607,54.972484138896554,0.6063492363652272,0.05919577857150249,-11.265367653242597,4.726777278721633,0.7011980569158388,0.04491837809328114
7.4,1.4120347361400118,-0.006161541732233822,54.92287769166988,0.6180163766175908,0.057499939037429115,-10.931462299952232,4.69772102606714,0.7100518295992254,0.043637171360850324
7.6000000000000005,1.410799378305193,-0.0061864521842895925,54.87439666113017,0.6293492119801989,0.05585198117522139,-10.607086126513398,4.668681798095544,0.718652925460179,0.04239113991525789
7.800000000000001,1.409560155266296,-0.006201123113898532,54.82689339139106,0.6403571690876794,0.05425044049498995,-10.291975144055055,4.639658279796162,0.7270082855653286,0.041179358232469765
8.0,1.4083189290596339,-0.006207265652430571,54.78024738386058,0.6510493881781949,0.05269391592262762,-9.98587330321521,4.610649338188352,0.7351246687531671,0.040000925398332665
