y,u_x0.00,v_x0.00,T_x0.00,u_x0.40,v_x0.40,T_x0.40,u_x1.00,v_x1.00,T_x1.00,u_x5.00,v_x5.00,T_x5.00,u_x10.00,v_x10.00,T_x10.00,u_x16.00,v_x16.00,T_x16.00
0.07375,1.0,0.0,0.0,1.1533442668042735,-0.005768803206860614,0.006188906346296069,1.136813029678124,-0.0019761232555545126,0.018773185723534758,1.0042241999204409,0.00016743456642657616,0.12857022294898363,0.8894698987597026,0.00017774302797526255,0.2342093684005471,0.779026903792905,0.00013942499032177318,0.33100959990000306
0.075,1.0,0.0,0.0,1.1425090409253493,-0.005902273803996522,0.00856220812443109,1.112844306053417,-0.0019439024703665243,0.02485197201913384,0.9714563004036402,0.00017232506355293014,0.14978299895587266,0.8604914171145653,0.00018070421021866047,0.2586287094819502,0.7539662219147619,0.00014183254382946764,0.35479562924411284
0.07625,1.0,0.0,0.0,1.1296819457735439,-0.005998506464039648,0.011741295232500417,1.0862429096980808,-0.0018937486034212598,0.03262144196834306,0.9370847224634962,0.0001764054976218362,0.17338713492166544,0.8301063941025556,0.0001827192973425022,0.28463888229586715,0.7276645303331011,0.00014350558427934546,0.37971095839845476
0.0775,1.0,0.0,0.0,1.114554636459533,-0.006053252383002088,0.015965444101262664,1.056853985437851,-0.0018261341407877247,0.04246504108038306,0.9011225913052835,0.00017959880797884515,0.19944940212030857,0.7983253748450129,0.0001837502237141658,0.3122206725840939,0.7001276299799478,0.00014441308957880046,0.40572072627999733
0.07875,1.0,0.0,0.0,1.0967844528535435,-0.006062183077728506,0.021534941454248308,1.024534939014806,-0.0017418807191074955,0.05482621926394995,0.8635837939663191,0.00018182660981120054,0.22800686873143647,0.7651591060013089,0.00018376021288735354,0.3413431886675313,0.6713614216860522,0.00014452477621514626,0.43278541759669453
0.08,1.0,0.0,0.0,1.0759941814171505,-0.00602102008014165,0.028823851867065743,0.9891592603630583,-0.0016421798162466897,0.07020814129649573,0.8244829315580818,0.00018300969635552994,0.25906478361386154,0.7306184975085205,0.00018271381895762753,0.37196405824931533,0.6413718841997144,0.00014381111441813866,0.4608610092354144
0.08125,1.0,0.0,0.0,1.051773099179176,-0.00592570936754619,0.03829452553987881,0.9506202458936295,-0.0015286026972821806,0.08916847072319824,0.7838352627242827,0.00018306853027205008,0.29259557099441175,0.694714583906187,0.00018057696381622792,0.40402986631278065,0.6101650519344829,0.00014224334127038043,0.4898991942080996
0.0825,1.0,0.0,0.0,1.0236797449377104,-0.005772648793145328,0.0505135764016852,0.9088344298871059,-0.0014030972714387695,0.1123070768849646,0.7416566391155688,0.0001819237149579991,0.3285390073311049,0.6574584854319258,0.00017731696991329934,0.43747681745243444,0.5777469925201587,0.0001397934718101992,0.5198476794355639
0.08375,1.0,0.0,0.0,0.9912469315496774,-0.005558976715748385,0.06616861477716175,0.863744520510048,-0.0012679700968109733,0.1402443106141427,0.6979634337965427,0.00017949643744717973,0.3668035780585939,0.6188613690775367,0.00017290258833892682,0.47223160018393656,0.5441237842305795,0.00013643430813575837,0.5506505523821653
0.085,1.0,0.0,0.0,0.9539895567729597,-0.005282929069766595,0.08608424799680307,0.8153216378042221,-0.0011258527337152397,0.1735877303004896,0.6527724635816943,0.00017570887571842042,0.4072689393298198,0.5789344097973745,0.0001673040218514001,0.5082124262205111,0.5093014933604224,0.00013213944658257908,0.5822487104647225
0.08625000000000001,1.0,0.0,0.0,0.9114157588838622,-0.0049442697665502125,0.11123457821411732,0.7635666729291205,-0.0009796530067776588,0.2128861770706569,0.6061009063433546,0.00017048456427939024,0.44978934520360264,0.5376887520610905,0.00016049294272548644,0.545330214522404,0.4732861516218806,0.00012688328302715122,0.6145803462578171
0.08750000000000001,1.0,0.0,0.0,0.8630418521176894,-0.004544794896688752,0.14274736553875952,0.7085106306522178,-0.0008324934353352314,0.2585722566627792,0.5579662143475588,0.00016374871321517138,0.4941978498454828,0.49513547194129426,0.00015244250513175525,0.5834898881713931,0.43608373363045155,0.00012064101632622889,0.6475814808106487
0.08875,1.0,0.0,0.0,0.8084112025847268,-0.004088903827445506,0.18189186399928342,0.6502138764137649,-0.0006876409858694822,0.3108977905167374,0.5083860246548114,0.00015542847695738048,0.5403110612331391,0.4512855399231698,0.00014312735205707842,0.6225917517502594,0.3977001345473462,0.0001133886500568887,0.6811865368768373
0.09,1.0,0.0,0.0,0.7471166874721062,-0.003584218853181108,0.23003780771853138,0.588764274761983,-0.000548434134686654,0.36987139159744736,0.45737806757425986,0.00014545317012853407,0.5879342093954149,0.40614978461750234,0.00013252361657258572,0.6625329177938953,0.3581411479441282,0.00010510299249092446,0.7153289435316357
0.09125,1.0,0.0,0.0,0.6788255327575786,-0.003042218233655807,0.28856726252878356,0.5242742605127468,-0.00041821463897393407,0.4352119119586674,0.40496007408537954,0.00013375442964510157,0.6368662979212147,0.3597388575511693,0.00012060891797615629,0.7032087528369961,0.3174124439532322,9.576165532404181e-05,0.7499417634992852
0.0925,1.0,0.0,0.0,0.6033040844363652,-0.002478823656357313,0.3587155139450102,0.4568769060058057,-0.0003002719361522786,0.5063339786501796,0.35114968304377947,0.00012026632515323392,0.6869051299582362,0.31206319919950665,0.00010736235464913782,0.7445143163884342,0.27551954776575655,8.534305277676348e-05,0.7849583345227465
0.09375,1.0,0.0,0.0,0.5204384561689047,-0.0019148497246716863,0.4413165501278226,0.3867210161734558,-0.00019780704600570832,0.5823794225301537,0.2959643488701499,0.00010492544360868698,0.7378520353785397,0.26313300641280335,9.276451077157728e-05,0.7863457695750871,0.23246781853500198,7.382641519531584e-05,0.8203129162639954
0.095,1.0,0.0,0.0,0.430245219286937,-0.0013761691511594057,0.5364444253852334,0.31396518544647345,-0.00011391810738173241,0.6622991023676705,0.23942125027574368,8.767113408577713e-05,0.7895161697366601,0.21295820136739751,7.679759985009995e-05,0.8286017340263359,0.18826242873533414,6.119192029197326e-05,0.855941334535933
0.09625,1.0,0.0,0.0,0.3328648928391073,-0.0008932976021654211,0.6429958489948092,0.23877059268122813,-5.158754608967353e-05,0.7449744178725232,0.1815372003206009,6.844731964049832e-05,0.8417183039940539,0.16154840208927412,5.94466765507331e-05,0.8711845859055289,0.1429083439731195,4.742172141797161e-05,0.891781615328077
0.0975,1.0,0.0,0.0,0.22853090387849814,-0.000499287387746458,0.7583822223253941,0.16129211655558512,-1.35091567627136e-05,0.8293524248779396,0.12232855705565615,4.721644391338416e-05,0.8942940767964,0.10891289405409713,4.070891802835327e-05,0.9140016769525828,0.09641030285314248,3.250773516208441e-05,0.9277746036810988
0.09875,1.0,0.0,0.0,0.11750876444191335,-0.00021903306905875583,0.8787042040202712,0.08166709280047217,-5.610380878231813e-07,0.914562657582453,0.06181112694345626,2.406509799789668e-05,0.9470967669199213,0.05506059828148159,2.0663680103800153e-05,0.9569665010186533,0.04877279348736047,1.6510319216927993e-05,0.9638645790311174
0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
